,product_name,product_url,category,status,stars
886,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,More,Reviewd,5.0
887,Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,More,No_Reviewd,No_Reviewd
888,Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,More,No_Reviewd,No_Reviewd
889,"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,More,No_Reviewd,No_Reviewd
890,"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,More,No_Reviewd,No_Reviewd
891,Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,More,No_Reviewd,No_Reviewd
892,MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Electronics,Reviewd,5.0
893,QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Electronics,Reviewd,5.0
894,MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Electronics,Reviewd,5.0
895,Zebronics Card Reader VR BOX Special Combo,https://yoshops.com/products/zebronics-card-readervr-box-20wireless-mouse-multi-chargeruniversal-adaptor-iphone-head-phone-specaical-combo,Electronics,No_Reviewd,No_Reviewd
896,Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Electronics,No_Reviewd,No_Reviewd
897,Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Electronics,Reviewd,4.7
898,Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Electronics,No_Reviewd,No_Reviewd
899,LED TV Installation Uninstall Repair Services,https://yoshops.com/products/led-tv-installation-uninstall-repair-services,Electronics,No_Reviewd,No_Reviewd
900,"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Electronics,No_Reviewd,No_Reviewd
901,Micromax 20B22HD-A 50 cm (20) HD Plus LED Television,https://yoshops.com/products/micromax-20b22hd-a-50-cm-20-hd-plus-led-television,Electronics,No_Reviewd,No_Reviewd
902,Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Electronics,No_Reviewd,No_Reviewd
903,LED Bulb Combo Pack 12W Pack of 5,https://yoshops.com/products/led-bulb-combo-pack-12w-pack-of-5,Electronics,No_Reviewd,No_Reviewd
904,Yo145 OTG Cable,https://yoshops.com/products/yo145-otg-cable,Electronics,Reviewd,4.2
905,Zebronics Blue Bird Bluetooth Earphones,https://yoshops.com/products/zebronics-blue-bird-bluetooth-earphones,Electronics,No_Reviewd,No_Reviewd
906,"Kasi yatra set silk cotton fabric decorated with rich kundans, brooches and laces",https://yoshops.com/products/kasi-yatra-set-silk-cotton-fabric-decorated-with-rich-kundans-brooches-and-laces,Electronics,No_Reviewd,No_Reviewd
907,Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Electronics,No_Reviewd,No_Reviewd
908,DIGISonic DS1601 42cm (16) FULL HD LED Television,https://yoshops.com/products/digisonic-ds1601-42cm-16-full-hd-led-television,Electronics,No_Reviewd,No_Reviewd
909,Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Electronics,No_Reviewd,No_Reviewd
910,KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Electronics,No_Reviewd,No_Reviewd
911,Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Electronics,No_Reviewd,No_Reviewd
912,Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Electronics,No_Reviewd,No_Reviewd
913,Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Electronics,No_Reviewd,No_Reviewd
914,Big Foot Mini Monster Truck,https://yoshops.com/products/big-foot-mini-monster-truck-red-green-black-blue1,Electronics,No_Reviewd,No_Reviewd
915,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Electronics,Reviewd,5.0
916,Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Electronics,No_Reviewd,No_Reviewd
917,Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Electronics,No_Reviewd,No_Reviewd
918,"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Electronics,No_Reviewd,No_Reviewd
919,"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Electronics,No_Reviewd,No_Reviewd
920,Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Electronics,No_Reviewd,No_Reviewd
921,MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Led TV,Reviewd,5.0
922,MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Led TV,Reviewd,5.0
923,Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Led TV,No_Reviewd,No_Reviewd
924,Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Led TV,No_Reviewd,No_Reviewd
925,LED TV Installation Uninstall Repair Services,https://yoshops.com/products/led-tv-installation-uninstall-repair-services,Led TV,No_Reviewd,No_Reviewd
926,Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Led TV,No_Reviewd,No_Reviewd
927,KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Led TV,No_Reviewd,No_Reviewd
928,Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Led TV,No_Reviewd,No_Reviewd
929,Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Led TV,No_Reviewd,No_Reviewd
930,QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Others,Reviewd,5.0
931,Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Others,Reviewd,4.7
932,"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Others,No_Reviewd,No_Reviewd
933,Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Others,No_Reviewd,No_Reviewd
934,"Kasi yatra set silk cotton fabric decorated with rich kundans, brooches and laces",https://yoshops.com/products/kasi-yatra-set-silk-cotton-fabric-decorated-with-rich-kundans-brooches-and-laces,Others,No_Reviewd,No_Reviewd
935,Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Others,No_Reviewd,No_Reviewd
936,Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Others,No_Reviewd,No_Reviewd
937,Big Foot Mini Monster Truck,https://yoshops.com/products/big-foot-mini-monster-truck-red-green-black-blue1,Others,No_Reviewd,No_Reviewd
938,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Others,Reviewd,5.0
939,Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Others,No_Reviewd,No_Reviewd
940,Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Others,No_Reviewd,No_Reviewd
941,"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Others,No_Reviewd,No_Reviewd
942,"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Others,No_Reviewd,No_Reviewd
943,Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Others,No_Reviewd,No_Reviewd
944,MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Home & Kitchen,Reviewd,5.0
945,MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Home & Kitchen,Reviewd,5.0
946,Preethi Essence Juicer,https://yoshops.com/products/preethi-essence-juicer,Home & Kitchen,No_Reviewd,No_Reviewd
947,Preethi Zodiac MG 218 750-Watt Mixer Grinder with 5 Jars Black,https://yoshops.com/products/preethi-zodiac-mg-218-750-watt-mixer-grinder-with-5-jars-black,Home & Kitchen,Reviewd,5.0
948,Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
949,Preethi Drip cafe Coffee Maker,https://yoshops.com/products/preethi-drip-cafe-coffee-maker,Home & Kitchen,No_Reviewd,No_Reviewd
950,PREETHI GALAXY 750 WATTS MIXER GRINDER (PINK),https://yoshops.com/products/preethi-galaxy-750-watts-mixer-grinder-pink,Home & Kitchen,Reviewd,5.0
951,Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
952,"Ozomax Sleek Travel Iron (Purple,Red)",https://yoshops.com/products/ozomax-sleek-travel-iron,Home & Kitchen,Reviewd,4.5
953,LED Bulb Combo Pack 12W Pack of 5,https://yoshops.com/products/led-bulb-combo-pack-12w-pack-of-5,Home & Kitchen,No_Reviewd,No_Reviewd
954,Preethi Crown Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-crown-mixer-grinder-500-watts,Home & Kitchen,Reviewd,5.0
955,Preethi Trio Mixer Grinder 500-Watt,https://yoshops.com/products/preethi-trio-mixer-grinder-500-watt,Home & Kitchen,No_Reviewd,No_Reviewd
956,Preethi Trendy Plus Induction Cooktop,https://yoshops.com/products/preethi-trendy-plus-induction-cooktop,Home & Kitchen,No_Reviewd,No_Reviewd
957,Preethi Rice Cooker - RC-319 RANGOLI 1.0 Litres,https://yoshops.com/products/preethi-rice-cooker-rangoli-10-litres,Home & Kitchen,No_Reviewd,No_Reviewd
958,Preethi Turbo Chop Chopper,https://yoshops.com/products/preethi-turbo-chop-chopper,Home & Kitchen,No_Reviewd,No_Reviewd
959,Preethi Blend-N-Chop Hand Blender,https://yoshops.com/products/preethi-blend-n-chop-hand-blender,Home & Kitchen,No_Reviewd,No_Reviewd
960,Preethi Express Dry Iron,https://yoshops.com/products/preethi-express-dry-iron,Home & Kitchen,No_Reviewd,No_Reviewd
961,Preethi Armour 1.0L Electric Kettle,https://yoshops.com/products/preethi-armour-10l-electric-kettle,Home & Kitchen,No_Reviewd,No_Reviewd
962,Preethi X Pro Duo 1300 Watts Mixer Grinder Color(Purple),https://yoshops.com/products/preethi-x-pro-duo-1300-watts-mixer-grinder-color-purple,Home & Kitchen,No_Reviewd,No_Reviewd
963,Preethi Eco Chef Neo Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-eco-chef-neo-mixer-grinder-500-watts,Home & Kitchen,No_Reviewd,No_Reviewd
964,Preethi Blu Flame Jumbo Glass Top 4-Burner Gas Stove,https://yoshops.com/products/preethi-blu-flame-jumbo-glass-top-4-burner-gas-stove,Home & Kitchen,No_Reviewd,No_Reviewd
965,Preethi Snow White 1.2-Litre Electric Kettle,https://yoshops.com/products/preethi-snow-white-12-litre-electric-kettle,Home & Kitchen,No_Reviewd,No_Reviewd
966,Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
967,Preethi SPICE 550W 3 JAR MIXER GRINDER,https://yoshops.com/products/preethi-spice-550w-3-jar-mixer-grinder,Home & Kitchen,No_Reviewd,No_Reviewd
968,Preethi STEELE SUPREME 750W 4 JAR MIXER GRINDER,https://yoshops.com/products/preethi-steele-supreme-750w-4-jar-mixer-grinder,Home & Kitchen,No_Reviewd,No_Reviewd
969,KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
970,Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
971,Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Home & Kitchen,No_Reviewd,No_Reviewd
972,Singer Maizy+ Steam Iron 1200 Watt,https://yoshops.com/products/singer-maizy-steam-iron-1200-watt,Home & Kitchen,No_Reviewd,No_Reviewd
973,Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Home & Kitchen,No_Reviewd,No_Reviewd
974,Swedish Diffuser 240ml Chic Euro Design for Home Décor,https://yoshops.com/products/xn-swedish-diffuser-240ml-chic-euro-design-for-home-dcor-pxe,Home & Kitchen,No_Reviewd,No_Reviewd
975,"Ozomax Sleek Travel Iron (Purple,Red)",https://yoshops.com/products/ozomax-sleek-travel-iron,Irons,Reviewd,4.5
976,Preethi Express Dry Iron,https://yoshops.com/products/preethi-express-dry-iron,Irons,No_Reviewd,No_Reviewd
977,Singer Maizy+ Steam Iron 1200 Watt,https://yoshops.com/products/singer-maizy-steam-iron-1200-watt,Irons,No_Reviewd,No_Reviewd
978,Preethi Zodiac MG 218 750-Watt Mixer Grinder with 5 Jars Black,https://yoshops.com/products/preethi-zodiac-mg-218-750-watt-mixer-grinder-with-5-jars-black,Mixer Grinder Juicer,Reviewd,5.0
979,PREETHI GALAXY 750 WATTS MIXER GRINDER (PINK),https://yoshops.com/products/preethi-galaxy-750-watts-mixer-grinder-pink,Mixer Grinder Juicer,Reviewd,5.0
980,Preethi Crown Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-crown-mixer-grinder-500-watts,Mixer Grinder Juicer,Reviewd,5.0
981,Preethi Trio Mixer Grinder 500-Watt,https://yoshops.com/products/preethi-trio-mixer-grinder-500-watt,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
982,Preethi Turbo Chop Chopper,https://yoshops.com/products/preethi-turbo-chop-chopper,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
983,Preethi Blend-N-Chop Hand Blender,https://yoshops.com/products/preethi-blend-n-chop-hand-blender,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
984,Preethi X Pro Duo 1300 Watts Mixer Grinder Color(Purple),https://yoshops.com/products/preethi-x-pro-duo-1300-watts-mixer-grinder-color-purple,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
985,Preethi Eco Chef Neo Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-eco-chef-neo-mixer-grinder-500-watts,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
986,Preethi SPICE 550W 3 JAR MIXER GRINDER,https://yoshops.com/products/preethi-spice-550w-3-jar-mixer-grinder,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
987,Preethi STEELE SUPREME 750W 4 JAR MIXER GRINDER,https://yoshops.com/products/preethi-steele-supreme-750w-4-jar-mixer-grinder,Mixer Grinder Juicer,No_Reviewd,No_Reviewd
988,QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Fashion,Reviewd,5.0
989,BOROLINE ANTISEPTIC CREAM Combo,https://yoshops.com/products/boroline-cream,Fashion,No_Reviewd,No_Reviewd
990,Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Fashion,Reviewd,4.7
991,Olifair Pearls Saffron and Radiant Effect Night Cream 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-pearls-saffron-and-radiant-effect-night-cream-50ml,Fashion,No_Reviewd,No_Reviewd
992,Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Fashion,No_Reviewd,No_Reviewd
993,Mens Set Of 7 Multicolor T-shirt,https://yoshops.com/products/mens-set-of-7-multicolor-t-shirt,Fashion,No_Reviewd,No_Reviewd
994,Patiala Suit Slawar Dress Metrail,https://yoshops.com/products/patiala-suit-slawar-dress-metrail,Fashion,No_Reviewd,No_Reviewd
995,LEHENGA CHOLI By SHARA,https://yoshops.com/products/lehenga-choli-by-shara,Fashion,No_Reviewd,No_Reviewd
996,Designer Gown By ZARA,https://yoshops.com/products/designer-gown-by-zara,Fashion,No_Reviewd,No_Reviewd
997,Party Wear Kurtis By ROYAL,https://yoshops.com/products/party-wear-kurtis-by-royal,Fashion,No_Reviewd,No_Reviewd
998,Designer Wedding Wear Saree By ARADHANA,https://yoshops.com/products/designer-wedding-wear-saree-by-aradhana,Fashion,No_Reviewd,No_Reviewd
999,DENIM Ladies JEANS By DEYON,https://yoshops.com/products/denim-ladies-jeans-by-deyon1,Fashion,No_Reviewd,No_Reviewd
1000,Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Fashion,No_Reviewd,No_Reviewd
1001,BEN 10 Projector Watch,https://yoshops.com/products/ben-10-omniverse-projector-watch,Fashion,No_Reviewd,No_Reviewd
1002,Zebronics ZEB-FIT100 Smart Fitness Band,https://yoshops.com/products/zebronics-zeb-fit100-smart-fitness-band,Fashion,No_Reviewd,No_Reviewd
1003,KIPSTA Kids Sports Football Jersey F300 (White),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-white,Fashion,No_Reviewd,No_Reviewd
1004,KIPSTA Kids Sports Football Jersey F300 (Blue),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-blue,Fashion,No_Reviewd,No_Reviewd
1005,DOMYOS Slim-Fit Gym Sports T-Shirt (Black),https://yoshops.com/products/domyos-slim-fit-gym-sports-t-shirt-black,Fashion,No_Reviewd,No_Reviewd
1006,DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Fashion,No_Reviewd,No_Reviewd
1007,KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Fashion,No_Reviewd,No_Reviewd
1008,KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Fashion,No_Reviewd,No_Reviewd
1009,Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Fashion,No_Reviewd,No_Reviewd
1010,Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Fashion,No_Reviewd,No_Reviewd
1011,PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Fashion,No_Reviewd,No_Reviewd
1012,"Zordan Men's Styling Herbal Combo Pack (Body Deo,Hair Oil,Shampoo,Shaving Cream,Hair Gel)",https://yoshops.com/products/zordan-men-s-styling-herbal-combo-pack-body-deo-hair-oil-shampoo-shaving-cream-hair-gel,Fashion,No_Reviewd,No_Reviewd
1013,Men Brown Two Fold Wallet,https://yoshops.com/products/men-brown-two-fold-wallet,Fashion,No_Reviewd,No_Reviewd
1014,Men black two fold wallet,https://yoshops.com/products/men-black-two-fold-wallet,Fashion,No_Reviewd,No_Reviewd
1015,Karismaa Embroidered Net Lehenga choli with dupatta,https://yoshops.com/products/karismaa-embroidered-net-lehenga-choli-with-dupatta,Fashion,No_Reviewd,No_Reviewd
1016,Nature Anti Tan Facial Kit 4pc,https://yoshops.com/products/nature-anti-tan-facial-kit-4pc,Fashion,No_Reviewd,No_Reviewd
1017,"Aagam Salwar Suits and Dress Materials(Pink,RED,Black,Blue,Yellow)",https://yoshops.com/products/aagam-salwar-suits-and-dress-materials,Fashion,No_Reviewd,No_Reviewd
1018,Davidson Sunglasses Unisex Metal Body Tony Stark Style and Inspired By Shahid Kapoor Kabir Singh,https://yoshops.com/products/davidson-sunglasses-unisex-metal-body-tony-stark-style-and-inspired-by-shahid-kapoor-kabir-singh,Fashion,No_Reviewd,No_Reviewd
1019,Navy Blue Canvas shoe for Boys,https://yoshops.com/products/navy-blue-canvas-shoe-for-boys,Fashion,No_Reviewd,No_Reviewd
1020,Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Fashion,No_Reviewd,No_Reviewd
1021,Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Fashion,No_Reviewd,No_Reviewd
1022,Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Fashion,No_Reviewd,No_Reviewd
1023,Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Fashion,No_Reviewd,No_Reviewd
1024,Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Fashion,No_Reviewd,No_Reviewd
1025,Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Fashion,Reviewd,5.0
1026,Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Fashion,Reviewd,5.0
1027,Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Fashion,Reviewd,5.0
1028,Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Fashion,Reviewd,5.0
1029,Olifair Day Cream Skin Lightening Cream for Women 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-day-cream-skin-lightening-cream-for-women-50-ml1,Fashion,Reviewd,5.0
1030,Olifair Super Combo Pack(Olifair Night Cream and Day Cream),https://yoshops.com/products/olifair-super-combo-pack-olifair-night-cream-and-day-cream,Fashion,Reviewd,5.0
1031,OLIFAIR Activated Charcoal Bleach With Tea Tree Essential Oil (335gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-bleach-with-tea-tree-essential-oil-335gm,Fashion,Reviewd,5.0
1032,OLIFAIR Unisex Butter Organic Bleach (335 gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-butter-organic-bleach-335-gm1,Fashion,Reviewd,5.0
1033,Olifair Gold and Charcoal Whitening Soap (Pack of 2) 200 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-and-charcoal-whitening-soap-pack-of-2-200-gm1,Fashion,Reviewd,5.0
1034,Olifair Ultra Gold Whitening Soap (Pack of 4) 400 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-4-400-gm,Fashion,Reviewd,5.0
1035,Olifair Ultra Gold Whitening Soap (Pack of 6) 600 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-6-600-gm,Fashion,Reviewd,5.0
1036,Olifair Charcoal Whitening Soap 120 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-charcoal-whitening-soap-120-gm,Fashion,Reviewd,5.0
